grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed
Y2018_LAT23.59806_LON90.21221,2018,90.2122062376602,23.598063879734603,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.997902252861023,997902.252861023,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.59824_LON90.222,2018,90.22199619966456,23.598239442940677,0.19400491782429305,0.009993109832779701,0.7960019723429274,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.5797111211776733,579711.1211776733,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60382_LON90.0358,2018,90.03580056023165,23.603819061985668,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0874727425003051,87472.74250030518,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60401_LON90.04559,2018,90.04558943091567,23.604005787425084,0.0,0.0,0.0,0.9065994362160278,0.0,0.09340056378397221,4,0,0,0,1,0,0,0,0.9985554807815552,998555.4807815552,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60419_LON90.05538,2018,90.05537840228902,23.60419189714959,0.0,0.0,0.0,0.7388000908839047,0.0,0.2611999091160953,4,0,0,0,1,0,0,0,0.9985703257522583,998570.3257522584,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60438_LON90.06517,2018,90.06516747388737,23.60437739111133,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985851228179932,998585.1228179932,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60456_LON90.07496,2018,90.07495664535804,23.604562269246284,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985998696670532,998599.8696670532,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60475_LON90.08475,2018,90.08474591641308,23.60474653158036,0.009100059918857102,0.11310017320697481,0.06500037002294912,0.7566992512642895,0.0,0.056100145586929606,4,0,0,0,1,0,0,0,0.9986145675125122,998614.5675125122,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.60493_LON90.09454,2018,90.09453528668544,23.604930178071733,0.23880026565751475,0.14059971458521892,0.5169005450123664,0.09629952444931483,0.0,0.007399950295585202,3,0,0,1,0,0,0,0,0.9986292183609008,998629.2183609008,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60511_LON90.10432,2018,90.1043247559147,23.60511320868096,0.4594998282831272,0.08409999938690961,0.4537001728322772,0.0026999994976860003,0.0,0.0,1,1,0,0,0,0,0,1,0.9986438179016112,998643.8179016112,dhaka_lulc6_1km_features_table_2018.csv,1.0,1
Y2018_LAT23.6053_LON90.11411,2018,90.11411432372446,23.60529562340362,0.7268004081065497,0.04550000859887781,0.22769958329457252,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583685302736,998658.3685302734,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.60548_LON90.1239,2018,90.12390398965758,23.60547742224136,0.9561999268048686,0.0010999922034744,0.0427000809916569,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728706359864,998672.8706359864,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.60566_LON90.13369,2018,90.13369375359667,23.605658605116787,0.9778000057507893,0.022199994249210705,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998687324447632,998687.3244476318,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.60584_LON90.14348,2018,90.14348361519568,23.605839172024595,0.4542988184227658,0.21170029518784356,0.33400088638939074,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0.9987017288665772,998701.7288665771,dhaka_lulc6_1km_features_table_2018.csv,1.0,1
Y2018_LAT23.60602_LON90.15327,2018,90.15327357382664,23.606019123018413,0.08030033889712151,0.25079993099899384,0.6681997263228766,0.0007000037810080001,0.0,0.0,3,0,0,1,0,0,0,0,0.998716082458496,998716.082458496,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.6062_LON90.16306,2018,90.16306362953624,23.606198457881845,0.1062001467069088,0.0824998859864575,0.8103999651724941,0.0009000021341395,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303893127442,998730.389312744,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60638_LON90.17285,2018,90.17285378180443,23.60637717677695,0.034500059627507906,0.010399993837582501,0.9449000126660401,0.010199933868869502,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446460037231,998744.6460037231,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60656_LON90.18264,2018,90.18264403032298,23.606555279582388,0.0,0.0,0.9619998973849383,0.038000102615061704,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588532562256,998758.8532562256,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60673_LON90.19243,2018,90.19243437472318,23.60673276630449,0.15379938419891842,0.0,0.8462006158010816,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730131530762,998773.0131530762,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60691_LON90.20222,2018,90.2022248147192,23.606909636959887,0.18750020332296832,0.0,0.7872997306286921,0.025200066048339704,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871231842042,998787.123184204,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60709_LON90.21202,2018,90.21201535005709,23.607085891444356,0.29180011140448864,0.0017000105501843003,0.7064998780453271,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9988011834716796,998801.1834716796,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.60726_LON90.22181,2018,90.22180598019388,23.607261529761217,0.5708296552878479,0.025085050054273906,0.4040852946578783,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.8799554725189209,879955.4725189209,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.61081_LON90.42743,2018,90.4274305541086,23.610807560186927,0.3096176304129657,0.0658761370954639,0.0,0.4967065364343788,0.0,0.1277996960571916,4,0,0,0,1,0,0,1,0.075831866317749,75831.86631774902,dhaka_lulc6_1km_features_table_2018.csv,4.0,1
Y2018_LAT23.61097_LON90.43722,2018,90.43722318872716,23.610969637114824,0.027700791744288102,0.027700805493714203,0.0,0.9445984027619977,0.0,0.0,4,0,0,0,1,0,0,0,0.0360677340545654,36067.73405456543,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.61284_LON90.0356,2018,90.03559754830985,23.612839664946023,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0142792233428955,14279.223342895508,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.61303_LON90.04539,2018,90.04538708714924,23.61302647020616,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.4457563989028931,445756.39890289307,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.61321_LON90.05518,2018,90.05517672655843,23.61321265948055,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985703291397094,998570.3291397096,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.6134_LON90.06497,2018,90.06496646621665,23.61339823274285,0.0007000050595962001,0.0,0.0,0.9984999895902253,0.0,0.0008000053501784001,4,0,0,0,1,0,0,0,0.9985851262435912,998585.1262435912,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.61358_LON90.07476,2018,90.0747563058962,23.61358318994972,0.1739006293966511,0.0633998582710714,0.041500235379847,0.7200992701895941,0.0,0.0011000067628364,4,0,0,0,1,0,0,0,0.9985998730926514,998599.8730926514,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.61377_LON90.08455,2018,90.08454624501395,23.61376753104904,0.2453000467214759,0.1490001285817893,0.4990003036629902,0.063399697111282,0.0,0.0432998239224626,3,0,0,1,0,0,0,1,0.9986145711746216,998614.5711746216,dhaka_lulc6_1km_features_table_2018.csv,3.0,1
Y2018_LAT23.61395_LON90.09434,2018,90.09433628353942,23.61395125610378,0.3837004015671935,0.1096997107344569,0.4958999488079024,0.0106999388904472,0.0,0.0,3,0,0,1,0,0,0,1,0.998629220817566,998629.220817566,dhaka_lulc6_1km_features_table_2018.csv,3.0,1
Y2018_LAT23.61413_LON90.10413,2018,90.10412642097,23.614134364971328,0.3449992627519142,0.0470002160287678,0.608000521219318,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9986438207550048,998643.8207550048,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61432_LON90.11392,2018,90.11391665697448,23.614316857740192,0.5731013185502086,0.16649981793858362,0.23669887347334423,0.023699990037863602,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583722610474,998658.3722610474,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.6145_LON90.12371,2018,90.12370699129812,23.61449873431452,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998672874847412,998672.874847412,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.61468_LON90.1335,2018,90.13349742343316,23.61467999466885,0.9886999233807153,0.011300076619284703,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873279266356,998687.3279266356,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.61486_LON90.14329,2018,90.14328795335798,23.61486063877238,0.8045998021323516,0.16620016370522414,0.017500017182532402,0.011700016979892001,0.0,0.0,1,1,0,0,0,0,0,0,0.99870173286438,998701.73286438,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.61504_LON90.15308,2018,90.15307858043688,23.615040666645115,0.39869892122239403,0.059399850442713405,0.5392012273440896,0.0027000009908030006,0.0,0.0,3,0,0,1,0,0,0,0,0.9987160867767334,998716.0867767334,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61522_LON90.16287,2018,90.16286930451555,23.615220078290918,0.0037999746037064,0.0,0.9962000253962936,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303934936524,998730.3934936523,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.6154_LON90.17266,2018,90.17266012520612,23.61539887357998,0.0071999997857295,0.0,0.9755000809437532,0.0172999192705174,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446488800048,998744.6488800048,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61558_LON90.18245,2018,90.1824510421528,23.615577052584182,0.2625010064376935,0.0,0.7374989935623065,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588570709228,998758.8570709229,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61575_LON90.19224,2018,90.1922420550847,23.615754615174374,0.3805987887587861,0.0,0.6194012112412138,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730157546996,998773.0157546996,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61593_LON90.20203,2018,90.2020331635949,23.615931561389,0.14940015270957052,0.02590006791907771,0.8246997793713519,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871255493164,998787.1255493164,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61611_LON90.21182,2018,90.21182436738655,23.6161078912024,0.0373998838013932,0.2066006411999031,0.7559994749987037,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9988011865310668,998801.1865310668,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61628_LON90.22162,2018,90.22161566619138,23.61628360469128,0.18279200728407613,0.27237001967501234,0.5267607779223683,0.018077195118543304,0.0,0.0,3,0,0,1,0,0,0,0,0.9890267427825928,989026.7427825928,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61646_LON90.23141,2018,90.23140705959229,23.616458701651823,0.6105550799949182,0.2671173779842925,0.10013546258061773,0.022192079440171708,0.0,0.0,1,1,0,0,0,0,0,0,0.3690664388809204,369066.4388809204,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.61967_LON90.41746,2018,90.4174610705374,23.61966838825803,0.0,0.5839693227517563,0.3778627923800451,0.0381678848681986,0.0,0.0,2,0,1,0,0,0,0,0,0.0261761783905029,26176.17839050293,dhaka_lulc6_1km_features_table_2018.csv,2.0,0
Y2018_LAT23.61983_LON90.42725,2018,90.4272542864896,23.619831151377756,0.11768399145530103,0.054411795209635815,0.5977776078263819,0.20192232281984507,0.00012479698834580002,0.028079485700490507,3,0,0,1,0,0,0,0,0.800578106552124,800578.106552124,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.61999_LON90.43705,2018,90.4370475903296,23.619993297595872,0.43698509239915834,0.25963043987488416,0.022489400674285304,0.18392345562033693,0.0,0.09697161143133533,1,1,0,0,0,0,0,1,0.8974011365432739,897401.1365432739,dhaka_lulc6_1km_features_table_2018.csv,1.0,1
Y2018_LAT23.62015_LON90.44684,2018,90.44684098128891,23.620154826879592,0.5359842729236634,0.016098485566534204,0.0,0.414773264945336,0.0,0.03314397656446651,1,1,0,0,0,0,0,0,0.2110141949768066,211014.19497680664,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62205_LON90.04518,2018,90.04518464271203,23.622047140918905,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.5322318859786987,532231.8859786987,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.62223_LON90.05497,2018,90.05497495053406,23.622233409833044,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985703326950072,998570.3326950072,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.62242_LON90.06477,2018,90.06476535865332,23.622419062320585,0.25760108542182736,0.061900144001194805,0.15930024425367753,0.5196985168507764,0.0,0.0015000094725240002,4,0,0,0,1,0,0,0,0.9985851296691894,998585.1296691896,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.6226_LON90.07456,2018,90.07455586674224,23.62260409855841,0.8108000991155747,0.09459949763308381,0.08680042818794961,0.007299978459664701,0.0,0.0004999966037271002,1,1,0,0,0,0,0,0,0.9985998769073486,998599.8769073486,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62279_LON90.08435,2018,90.08434647443278,23.62278851851184,0.692400682795893,0.06159999714231161,0.23569928002440454,0.010300040037390901,0.0,0.0,1,1,0,0,0,0,0,0,0.9986145741653444,998614.5741653442,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62297_LON90.09414,2018,90.09413718140416,23.622972322092547,0.5746991083639109,0.021100077103639404,0.40420081453244977,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986292247772216,998629.2247772216,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62316_LON90.10393,2018,90.10392798739592,23.62315550928535,0.5193005886091973,0.24899990127995952,0.20909946979622854,0.022600040314614704,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438245010376,998643.8245010376,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62334_LON90.11372,2018,90.11371889198318,23.623338079937007,0.9759000833715451,0.010400003518214903,0.013699913110240006,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583757247924,998658.3757247924,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62352_LON90.12351,2018,90.12350989493636,23.62352003422416,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998672877456665,998672.877456665,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.6237_LON90.1333,2018,90.13330099572634,23.62370137213125,0.9208995365251244,0.011100061714373104,0.06090035373661642,0.007100048023886202,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873300857544,998687.3300857544,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62388_LON90.14309,2018,90.1430921943282,23.623882093479704,0.2884002498004271,0.2901998842367402,0.3667001595600603,0.0546997064027724,0.0,0.0,3,0,0,1,0,0,0,1,0.998701735420227,998701.735420227,dhaka_lulc6_1km_features_table_2018.csv,3.0,1
Y2018_LAT23.62406_LON90.15288,2018,90.15288349003131,23.624062198306422,0.030400033158307103,0.040999985074900304,0.9204999832795007,0.008099998487291902,0.0,0.0,3,0,0,1,0,0,0,0,0.9987160897140503,998716.0897140504,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62424_LON90.16267,2018,90.16267488295443,23.62424168658617,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303958129884,998730.3958129884,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62442_LON90.17247,2018,90.1724663722966,23.62442055832163,0.0,0.0,0.9975999898911369,0.0024000101088632,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446520309448,998744.6520309448,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.6246_LON90.18226,2018,90.18225795806664,23.62459881340563,0.0394002182279479,0.0004000004842405,0.9600997818313336,9.999945647797136e-05,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588617019654,998758.8617019652,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62478_LON90.19205,2018,90.19204963976728,23.624776451971467,0.5272005240345815,0.0,0.4727994759654185,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987730200195312,998773.0200195312,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62495_LON90.20184,2018,90.2018414171403,23.624953473877497,0.7971006767274933,9.99998651264854e-05,0.2027993234073803,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987871289596556,998787.1289596558,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62513_LON90.21163,2018,90.21163328989276,23.62512987910263,0.6749987819389766,0.1839007000476868,0.1410005181352143,9.999987812232442e-05,0.0,0.0,1,1,0,0,0,0,0,0,0.9988011898498536,998801.1898498536,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62531_LON90.22143,2018,90.22142525748929,23.62530566764233,0.3004998004422717,0.184999871238855,0.5145003283188733,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998815202949524,998815.202949524,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62548_LON90.23122,2018,90.23121731985778,23.625480839488127,0.13445720244286433,0.12532577606089604,0.7396149776324163,0.0006020438638232001,0.0,0.0,3,0,0,1,0,0,0,0,0.995433122215271,995433.122215271,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62566_LON90.24101,2018,90.24100947647248,23.62565539458282,0.1397130527420561,0.1196173530850802,0.7406695941728637,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.1043784842453002,104378.4842453003,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62853_LON90.40749,2018,90.40749024821636,23.62852844827597,0.2641509306914873,0.1635220837082399,0.5660376796020411,0.0062893059982316,0.0,0.0,3,0,0,1,0,0,0,0,0.0158853382263183,15885.33822631836,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.62869_LON90.41728,2018,90.41728404575048,23.62869189815991,0.18643327038842714,0.35350634157693755,0.24351006621690885,0.17983717301306082,0.0,0.03671314880466571,2,0,1,0,0,0,0,1,0.6966629853744507,696662.9853744507,dhaka_lulc6_1km_features_table_2018.csv,2.0,1
Y2018_LAT23.62885_LON90.42708,2018,90.42707793130675,23.628854730892737,0.14739946196594203,0.39800065510863214,0.20759947158769052,0.16560031923233604,0.0,0.08140009210539921,2,0,1,0,0,0,0,1,0.9990981031646728,999098.1031646729,dhaka_lulc6_1km_features_table_2018.csv,2.0,1
Y2018_LAT23.62902_LON90.43687,2018,90.4368719045578,23.629016946425544,0.5545007361727818,0.0869998364501143,0.0019000071279964,0.3125995633362681,0.0,0.0439998569128393,1,1,0,0,0,0,0,0,0.9991110331878662,999111.0331878662,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.62918_LON90.44667,2018,90.44666596515948,23.629178544765832,0.2886953767910142,0.1308068737540001,0.0,0.5363959063328724,0.0,0.0441018431221134,4,0,0,0,1,0,0,0,0.9333812489013672,933381.2489013672,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.62934_LON90.45646,2018,90.4564601126812,23.629339525812657,0.2868719934959818,0.0,0.0,0.7131280065040182,0.0,0.0,4,0,0,0,1,0,0,0,0.3820693899917602,382069.38999176025,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.6295_LON90.46625,2018,90.4662543470598,23.62949988961521,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0770341990966796,77034.19909667969,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.63032_LON90.00582,2018,90.00581920137908,23.6303162405776,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.0229655411148071,22965.54111480713,dhaka_lulc6_1km_features_table_2018.csv,3.0,0
Y2018_LAT23.63051_LON90.01561,2018,90.01560977336864,23.63050505498827,0.0,0.0,0.17050727758343204,0.826966656986356,0.0,0.0025260654302121004,4,0,0,0,1,0,0,0,0.316228695930481,316228.69593048096,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.63069_LON90.0254,2018,90.02540044685855,23.63069325296604,0.0,0.0,0.0,0.3603050781329956,0.0,0.6396949218670044,6,0,0,0,0,0,1,0,0.5232276231307983,523227.6231307984,dhaka_lulc6_1km_features_table_2018.csv,6.0,0
Y2018_LAT23.63088_LON90.03519,2018,90.03519122181311,23.630880834439807,0.0,0.0,0.0,0.9980883002768755,0.0,0.0019116997231246003,4,0,0,0,1,0,0,0,0.5745602910232543,574560.2910232544,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.63107_LON90.04498,2018,90.04498209769812,23.631067799470767,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.8353921760406494,835392.1760406494,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.63125_LON90.05477,2018,90.05477307424252,23.631254147912,0.37000105138173833,0.08150017568310962,0.0,0.5484987729351521,0.0,0.0,4,0,0,0,1,0,0,0,0.9985703366317747,998570.3366317748,dhaka_lulc6_1km_features_table_2018.csv,4.0,0
Y2018_LAT23.63144_LON90.06456,2018,90.06456415107301,23.63143987984279,0.9671998933208773,0.023900072897033005,0.008300038123981201,0.0005999956581085001,0.0,0.0,1,1,0,0,0,0,0,0,0.9985851325378418,998585.1325378418,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.63162_LON90.07436,2018,90.07435532800125,23.6316249951722,0.8492002406545021,0.0256000357320237,0.1110997580742456,0.0140999655392286,0.0,0.0,1,1,0,0,0,0,0,0,0.9985998797683716,998599.8797683716,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.63181_LON90.08415,2018,90.08414660453354,23.631809493901137,0.9128999239410513,0.036099994383981204,0.018100053880624203,0.004400007692450501,0.028500020101892804,0.0,1,1,0,0,0,0,0,0,0.998614578475952,998614.578475952,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.63199_LON90.09394,2018,90.09393798034814,23.631993375974677,0.8205997296289617,0.1175002309164332,0.0474000939294089,0.0144999455251962,0.0,0.0,1,1,0,0,0,0,0,0,0.9986292273864746,998629.2273864746,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.63218_LON90.10373,2018,90.10372945516868,23.632176641414723,0.8970004423597122,0.0756996856000324,0.0272998720402554,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438276672364,998643.8276672364,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
Y2018_LAT23.63236_LON90.11352,2018,90.11352102872527,23.632359290226457,0.7851992711395834,0.2148007288604166,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583791046144,998658.3791046144,dhaka_lulc6_1km_features_table_2018.csv,1.0,0
